n,threshold,hr,category,ate,lower_ci,upper_ci
717,29,6,is_medical,-68.90141616945132,-77.66886181861858,-62.000220811314875
621,30,6,is_medical,-65.30007222623263,-72.53731828254013,-58.287488347005194
547,31,6,is_medical,-66.06220068382052,-75.59227019243289,-57.255750218699006
476,32,6,is_medical,-66.27805462023062,-74.32180393675637,-58.124830425571474
423,33,6,is_medical,-66.81771109569692,-75.14852529098934,-55.58314799743249
373,34,6,is_medical,-62.551716985901265,-72.45214666494502,-50.77543815397095
331,35,6,is_medical,-63.07433154531435,-74.86740095534256,-53.68512912809729
297,36,6,is_medical,-61.851037484130245,-71.68429920736583,-51.31215422435099
260,37,6,is_medical,-65.23497497009248,-77.75973287477788,-54.98045664146417
224,38,6,is_medical,-67.46405011632444,-78.75189192733484,-55.475988680185736
198,39,6,is_medical,-63.5024390597147,-75.1540309990886,-49.129248400247405
172,40,6,is_medical,-57.135818507458595,-74.65695165215004,-46.338589103641226
2931,5,7,is_medical,-58.201387337507015,-91.65177624885268,-25.595831675385142
2911,6,7,is_medical,-63.450634883567204,-94.76448359224162,-44.10458824684761
2899,7,7,is_medical,-45.670904217535735,-75.25904700760609,-24.14109690644358
2882,8,7,is_medical,-44.60707621342334,-63.61230370048713,-27.933365463014553
2852,9,7,is_medical,-45.58302229018423,-63.93101471256185,-25.434082326714503
2808,10,7,is_medical,-55.806663654642165,-69.92180495995638,-39.187773450521036
2762,11,7,is_medical,-65.22930910983882,-76.98016803876354,-51.21568503102549
2695,12,7,is_medical,-72.46590420004952,-86.71152464182026,-58.53088646238689
2604,13,7,is_medical,-76.75106157505897,-88.44512425504271,-68.64704022126833
2502,14,7,is_medical,-80.85940635154898,-89.35705309689376,-73.29170387507014
2395,15,7,is_medical,-83.05515015053041,-90.54933929149573,-75.97680062010824
2262,16,7,is_medical,-78.85214729241108,-86.48792462678966,-72.66210478363314
2110,17,7,is_medical,-77.60065359467436,-86.01360308208754,-70.49028431795449
1965,18,7,is_medical,-77.92876458187237,-84.34149987858561,-69.93448255038498
1812,19,7,is_medical,-73.37515875548158,-80.45174257346073,-66.0686614467981
1654,20,7,is_medical,-71.67412904090514,-76.18004991730308,-65.35745295172413
1521,21,7,is_medical,-71.7552407055619,-79.45929298547154,-66.4608836244108
1405,22,7,is_medical,-69.99852779264194,-77.02280139020965,-63.93872350980703
1272,23,7,is_medical,-68.58619683289771,-74.67814103161459,-63.18629647165858
1163,24,7,is_medical,-68.60147405348278,-75.46834313211832,-63.09312240501643
1052,25,7,is_medical,-68.1782753560446,-74.36484684589351,-61.40855212433917
964,26,7,is_medical,-67.6514339016363,-74.99342707915997,-61.4362077388449
859,27,7,is_medical,-64.72565347076821,-73.02839670380965,-58.665033211907485
760,28,7,is_medical,-63.96537827075599,-71.24694107919873,-57.514224621443844
675,29,7,is_medical,-62.514465764036345,-71.17341279508355,-54.66994768490139
591,30,7,is_medical,-60.068698052234794,-68.99300688284822,-52.169570931055375
529,31,7,is_medical,-62.2025784653903,-71.14352539389222,-53.81781792992632
458,32,7,is_medical,-65.48470027050948,-73.00619033096845,-57.62373963425722
400,33,7,is_medical,-67.1446463893219,-78.02191545817982,-59.86697835902004
348,34,7,is_medical,-66.79654428492407,-77.29812880343985,-58.0836240501834
308,35,7,is_medical,-65.11393848889963,-76.7218710577061,-54.513037103913064
268,36,7,is_medical,-61.44981275734557,-75.33944301807719,-49.369648895163124
226,37,7,is_medical,-59.0058823739536,-73.50122555542606,-46.201447450412985
185,38,7,is_medical,-63.44084075552095,-76.35313102912286,-48.07557709011667
163,39,7,is_medical,-62.64059701380344,-82.46000811376348,-46.38506043813243
138,40,7,is_medical,-64.9894820372331,-89.04073017580166,-48.68614643025083
2877,5,8,is_medical,-76.93723646232363,-104.06203537369095,-48.60156794200611
2857,6,8,is_medical,-71.42993660214793,-94.49347100917629,-51.625454956935954
2838,7,8,is_medical,-62.65561140378114,-77.31560356206757,-45.446057627488784
2813,8,8,is_medical,-60.75549205271483,-78.46625944839016,-48.04976338197582
2790,9,8,is_medical,-65.98478191954524,-81.68153063300537,-50.5299583350168
2752,10,8,is_medical,-59.90763434415368,-72.13769606341427,-39.89880948656298
2708,11,8,is_medical,-64.1577236894428,-75.27335999917261,-52.4287865623636
2629,12,8,is_medical,-70.2186568504834,-83.10255668621429,-60.28207703105977
2536,13,8,is_medical,-79.05999999652806,-93.14420479439923,-68.669775228844685
2432,14,8,is_medical,-80.82161919825765,-89.66664190603984,-72.47211410335152
2325,15,8,is_medical,-78.2900517241828,-86.25494399500124,-72.43656772219498
2195,16,8,is_medical,-77.28997930436486,-83.73416244259539,-70.96742219782115
2057,17,8,is_medical,-74.97612576042644,-84.28065418129904,-69.47138319754569
1923,18,8,is_medical,-69.95222589184078,-76.96113620554851,-63.81910111705304
1764,19,8,is_medical,-70.35126426433368,-77.73415619328091,-63.784133485182736
1596,20,8,is_medical,-69.31959035527274,-75.3219788299522,-62.67341284467096
1467,21,8,is_medical,-68.63053881629335,-74.98893791344017,-61.62573805272041
1352,22,8,is_medical,-69.07040686369601,-76.78137721754331,-63.41655591470004
1241,23,8,is_medical,-68.01340904995584,-72.95545835916627,-63.28494873615125
1123,24,8,is_medical,-66.10755309793961,-72.4904021510859,-60.52626203623669
996,25,8,is_medical,-67.45186990171624,-74.05641947907674,-60.90495440767569
907,26,8,is_medical,-67.97386103076755,-73.90480840072152,-61.89761269641818
825,27,8,is_medical,-66.2297572343416,-75.34512521737241,-59.542040301878046
745,28,8,is_medical,-65.77170588265452,-71.71357803482832,-59.19226418270682
665,29,8,is_medical,-64.16121229956795,-71.38841809649986,-57.360273414164624
596,30,8,is_medical,-60.92096439778334,-69.4854341154396,-52.908743547177494
521,31,8,is_medical,-61.826175457920414,-70.42521525513672,-53.829147630554644
450,32,8,is_medical,-67.13085388895075,-75.94490478108787,-60.300704145702156
405,33,8,is_medical,-62.344817063279464,-72.90051858623323,-53.06440250927102
353,34,8,is_medical,-64.93138030527143,-76.01519994546331,-54.461741986964654
317,35,8,is_medical,-65.4644226635624,-75.47525744193484,-54.18385123992692
278,36,8,is_medical,-64.47581637504732,-75.38383621119345,-54.3569259310986
241,37,8,is_medical,-63.352381772383666,-75.84008540098066,-50.98666461308326
202,38,8,is_medical,-65.33704752499494,-79.6100149419589,-50.35111930645968
170,39,8,is_medical,-68.6794869530481,-83.06169579200787,-52.91586574649267
156,40,8,is_medical,-67.40427951238402,-86.37199382103131,-55.05770607674623
2836,5,9,is_medical,-73.7311207684744,-96.71690809785017,-52.83018257044327
2813,6,9,is_medical,-63.81159345830406,-88.33441690266733,-45.990474789463946
2793,7,9,is_medical,-57.768606517861684,-76.1475913601453,-43.754500668986196
2772,8,9,is_medical,-51.639689011619595,-65.69427114014121,-37.14073682047743
2731,9,9,is_medical,-49.57012878380803,-63.453393223366334,-36.131334123947624
2690,10,9,is_medical,-49.03658225766509,-63.40962115433979,-35.6244288329321
2649,11,9,is_medical,-58.67835419865179,-70.04263554316591,-45.99589659882233
2575,12,9,is_medical,-65.88035788759291,-73.67416596073554,-56.833146428270396
2481,13,9,is_medical,-75.75778643773245,-85.89292434564831,-66.75515918610122
2368,14,9,is_medical,-77.06103329412218,-86.80339742095083,-67.55390376828979
2266,15,9,is_medical,-73.14448192803695,-80.86824585785513,-66.02234250290098
2143,16,9,is_medical,-72.43738337801429,-78.9912352735756,-65.13700627001768
1996,17,9,is_medical,-70.90727817263411,-76.76433136299266,-65.874131634239
1854,18,9,is_medical,-68.514284929035,-76.64406477862764,-62.29867522118997
1697,19,9,is_medical,-69.41233940895529,-75.8066334564659,-64.4424713136182
1554,20,9,is_medical,-69.17861420988248,-75.25211172323662,-62.94939028017592
1415,21,9,is_medical,-68.90663472630496,-75.42495634144535,-62.81514606073446
1309,22,9,is_medical,-69.00965465573492,-75.78051910936244,-62.94464206241983
1184,23,9,is_medical,-66.9218006190433,-71.65890082109044,-61.35605697436077
1084,24,9,is_medical,-66.65191595332291,-72.48534193152102,-59.76029949569573
974,25,9,is_medical,-66.12734522565322,-73.5386208904157,-58.96414425632909
882,26,9,is_medical,-65.89899872784315,-74.01384790252919,-59.47902066301259
805,27,9,is_medical,-63.879656190156396,-72.42181952157785,-56.90647395628005
710,28,9,is_medical,-60.28129065633652,-67.75848507141117,-52.42364123797174
636,29,9,is_medical,-59.04657812215163,-66.53285611402265,-51.146042289494574
570,30,9,is_medical,-57.11934322234322,-64.86367277444671,-49.33413880083927
502,31,9,is_medical,-57.78656361030198,-66.83785912248797,-51.554325705586905
437,32,9,is_medical,-56.96874048064717,-65.84167987739806,-46.72219931032197
393,33,9,is_medical,-56.997665185312854,-67.41700516429796,-48.69031954436312
342,34,9,is_medical,-59.2485923794182,-68.96892952223908,-48.98232048694305
301,35,9,is_medical,-59.43153027390983,-69.59638051880256,-49.55775897780117
269,36,9,is_medical,-57.86608950417505,-70.62061533660327,-42.76006655688121
240,37,9,is_medical,-56.83094659220518,-70.48288794852837,-43.342738873080606
203,38,9,is_medical,-55.691366291361845,-70.09164468705296,-39.39383799683827
173,39,9,is_medical,-55.575072920004345,-74.77059025590236,-43.98868871477228
155,40,9,is_medical,-54.320370835347745,-72.65228127315737,-40.68455407700415
2792,5,10,is_medical,-155.98519959570874,-237.691367786898,17.692700246425147
2771,6,10,is_medical,-120.7543800596143,-184.53951527276365,-19.831693839269633
2742,7,10,is_medical,-100.79042253939528,-157.4394193696572,-30.918056558308848
2715,8,10,is_medical,-89.94011400354032,-134.57079881191598,-40.72709530242889
2680,9,10,is_medical,-81.90974252770116,-118.33417104436603,-45.273929697889685
2642,10,10,is_medical,-80.79132847334128,-110.83872282809142,-41.687114545970985
2601,11,10,is_medical,-76.31479757438973,-104.04704545418218,-45.7272766574055
2533,12,10,is_medical,-81.25023132876973,-105.40970045805236,-44.39149386438564
2430,13,10,is_medical,-82.76850382466199,-103.56752321105293,-66.03518282450665
2320,14,10,is_medical,-81.67838615218216,-96.60397051636585,-59.745908397768346
2217,15,10,is_medical,-80.04371373166404,-93.08545527682088,-66.40660859469983
2094,16,10,is_medical,-77.26227579525482,-88.02294412111729,-62.646926386258286
1957,17,10,is_medical,-73.67191795883352,-82.82035703658772,-63.66101886441075
1809,18,10,is_medical,-72.15309996290716,-81.44896945803708,-62.18066254044726
1660,19,10,is_medical,-72.30450078097905,-82.39758384341562,-64.8732218750722
1521,20,10,is_medical,-70.80428182175561,-78.038006932287,-63.84170563972876
1387,21,10,is_medical,-69.5597404420684,-78.49574286177506,-60.00001886799399
1266,22,10,is_medical,-69.19170998382177,-76.60959966099026,-61.21310935178343
1143,23,10,is_medical,-68.88089093237485,-78.36912035661146,-61.176259351579006
1032,24,10,is_medical,-66.78513741040078,-73.06439969810239,-59.08636712451778
936,25,10,is_medical,-66.51367176385384,-74.7578410751419,-58.12180296243031
850,26,10,is_medical,-65.58818140729173,-74.72694213120366,-57.867926022214505
764,27,10,is_medical,-65.22670130271311,-72.89931237967309,-56.12422409597261
677,28,10,is_medical,-63.047078659612225,-71.70722537614841,-56.148748417592856
604,29,10,is_medical,-57.77839956173793,-65.7002248893508,-49.63604871495667
539,30,10,is_medical,-56.97118096054814,-65.93442326550681,-46.96818462689893
485,31,10,is_medical,-56.58035612424524,-67.76337964536464,-47.65664570469124
426,32,10,is_medical,-57.42854262529849,-69.9223471685863,-48.31013393702159
384,33,10,is_medical,-57.4194904453864,-68.21744381338192,-49.05452845475136
336,34,10,is_medical,-55.36949412096115,-69.66490686021999,-43.34056009857167
294,35,10,is_medical,-60.37856088226545,-73.59467692072363,-49.18839489823392
258,36,10,is_medical,-58.53388227403752,-74.53374692553675,-49.56651863927732
235,37,10,is_medical,-56.59239963589209,-73.42301493235593,-44.60344256132828
198,38,10,is_medical,-65.52763298803927,-82.66600610744072,-53.12397939829097
175,39,10,is_medical,-64.69346840762944,-80.67526808188782,-50.55472667965131
152,40,10,is_medical,-63.520093328497524,-81.18587677003416,-48.162657140867594
2744,5,11,is_medical,-74.41060786001941,-89.21332071483513,-60.838194360976644
2722,6,11,is_medical,-65.05547812711342,-79.18318721957115,-52.38957353043875
2696,7,11,is_medical,-54.10020186933238,-71.24067397584588,-39.16910412827414
2669,8,11,is_medical,-51.31651182903008,-65.3103275686504,-38.98190060743721
2640,9,11,is_medical,-50.829733798889464,-62.64358026287303,-40.075359625069325
2604,10,11,is_medical,-49.39096241685735,-61.93728988528085,-38.0132704940724
2560,11,11,is_medical,-55.454656379519946,-66.26928684925045,-44.15982423425882
2493,12,11,is_medical,-60.719636545985026,-72.54144095511785,-51.15799315970588
2403,13,11,is_medical,-65.90656975256636,-73.76441014495063,-56.37164060038427
2278,14,11,is_medical,-67.36184886867414,-75.75752516322024,-60.42628770505394
2168,15,11,is_medical,-67.17057467185256,-73.72484324257269,-59.689199540921294
2038,16,11,is_medical,-70.51012890935661,-77.8043865334231,-63.59485370142491
1890,17,11,is_medical,-68.45657520150601,-74.98066946573005,-62.38436647503627
1748,18,11,is_medical,-66.23197422309329,-72.76934264177851,-60.34387967807581
1616,19,11,is_medical,-67.5274729639059,-74.68369209906703,-60.91177529507172
1473,20,11,is_medical,-65.11032814475024,-71.80179674295616,-57.71538043152782
1345,21,11,is_medical,-65.29679179783955,-72.41822922366507,-57.61428212206067
1222,22,11,is_medical,-66.08101323144814,-72.06084166354975,-59.63204234668447
1112,23,11,is_medical,-65.96657485970488,-73.33121461764392,-59.95944971577282
1009,24,11,is_medical,-64.59730180563437,-71.8723907437307,-59.45320114713243
908,25,11,is_medical,-66.0357633403745,-72.72384808333967,-60.41407359109604
818,26,11,is_medical,-65.27272265329546,-71.12356128808707,-59.40453398584967
748,27,11,is_medical,-64.58009120290913,-71.80284793605,-56.896737459997496
680,28,11,is_medical,-61.63379763002166,-68.36083379354045,-55.32435157325827
598,29,11,is_medical,-57.43899446722625,-64.30358639731219,-51.5067048661698
541,30,11,is_medical,-56.25422270596732,-64.53344511762504,-48.74239196270068
479,31,11,is_medical,-57.66746408167427,-66.76535251029782,-49.21595212156288
428,32,11,is_medical,-57.132183750957864,-67.25051482663679,-49.10624008810609
384,33,11,is_medical,-55.97735784547305,-66.67857777401014,-45.7614122366395
344,34,11,is_medical,-55.76188029024087,-65.61785410339266,-47.801402974735026
298,35,11,is_medical,-57.985966717327074,-69.99039222796716,-44.86620383488844
259,36,11,is_medical,-60.689661570715856,-74.45481215594307,-52.15419794980539
238,37,11,is_medical,-58.76669352856351,-69.98243229187554,-48.77519940593646
196,38,11,is_medical,-53.59008360680363,-72.06188392443636,-39.25858824561027
182,39,11,is_medical,-54.89225353162027,-69.78571778832458,-39.6203557181185
161,40,11,is_medical,-56.29633030792024,-75.96378557371617,-39.867319076880136
2724,5,12,is_medical,-75.74934072401055,-90.49216646650345,-55.3880924566206
2700,6,12,is_medical,-64.60654328109118,-81.63713923272346,-49.62252378280752
2676,7,12,is_medical,-55.57837267218878,-68.83719043442252,-41.86178619767571
2648,8,12,is_medical,-49.3885772907318,-64.17049845259598,-36.24004561335164
2611,9,12,is_medical,-50.8969257204065,-65.4853533147934,-36.99550794901015
2564,10,12,is_medical,-50.03812944802911,-60.80053765030817,-40.4849114414902
2519,11,12,is_medical,-52.794199355143775,-61.813851907461725,-42.64559126669363
2456,12,12,is_medical,-58.00901722029508,-69.29457645360574,-49.75033415310804
2361,13,12,is_medical,-59.29568499137167,-66.32456225433575,-49.98854394514558
2236,14,12,is_medical,-66.18688178740527,-73.59972496587764,-59.72586621101442
2125,15,12,is_medical,-66.13518667717113,-73.15061757736146,-58.15977875971478
1977,16,12,is_medical,-67.23926001544905,-73.92884645023017,-60.558274893837336
1826,17,12,is_medical,-62.57603460570772,-67.60425618277895,-56.54720998516552
1705,18,12,is_medical,-62.58368710363965,-69.15616026311713,-56.06971083612706
1577,19,12,is_medical,-61.67132899906929,-66.74251789705775,-53.59368319552675
1466,20,12,is_medical,-60.85100926229853,-67.7462475448711,-54.99491219672859
1333,21,12,is_medical,-63.61967219516805,-69.25346518763678,-57.36931936984399
1217,22,12,is_medical,-63.619586475976206,-69.5182588108687,-56.85175786205713
1112,23,12,is_medical,-61.527133260902815,-67.9817585341394,-55.199499522720885
1004,24,12,is_medical,-61.92991848749796,-68.36173934270971,-55.89207241107877
910,25,12,is_medical,-60.95014926466945,-66.07299690394782,-53.5208476472142
813,26,12,is_medical,-61.078326425353936,-68.18722351491547,-55.246290773207505
744,27,12,is_medical,-59.00384997439065,-65.21256991977927,-52.15022763116386
684,28,12,is_medical,-58.956351183037185,-66.60753873083681,-52.490627752685924
614,29,12,is_medical,-57.65703452710295,-66.10186244814065,-50.56268924186807
543,30,12,is_medical,-57.865305669039856,-66.20979256002812,-49.6947082917105
464,31,12,is_medical,-55.11912324634088,-64.8968092173881,-45.96298489708116
416,32,12,is_medical,-56.73502952371797,-68.4612443607212,-46.88664719471541
379,33,12,is_medical,-58.95587710018336,-67.88184966021143,-48.63001384499927
331,34,12,is_medical,-57.81674604542121,-71.59929022983152,-45.71480814436603
296,35,12,is_medical,-56.01814381002171,-70.0026954329229,-44.00075491221435
263,36,12,is_medical,-57.55836805489855,-71.7356226937747,-46.488979191811694
231,37,12,is_medical,-53.11926825045498,-71.30711022063431,-36.833801125251284
203,38,12,is_medical,-52.86408334598087,-66.69233421396069,-37.3404633400383
177,39,12,is_medical,-50.69424966791385,-65.68175683161462,-33.41928595966618
154,40,12,is_medical,-56.26729215264868,-83.84966738226782,-42.082877338557694
2690,5,13,is_medical,-86.94102229179632,-106.00232995337089,-69.1226027380398
2663,6,13,is_medical,-62.950732765019325,-78.8782568618889,-46.40079345702483
2640,7,13,is_medical,-49.94824975702929,-62.97181263889652,-34.95424657865178
2614,8,13,is_medical,-48.111525039188706,-61.29190670720243,-34.50880499325305
2572,9,13,is_medical,-44.60596631546798,-56.2238013318503,-32.90622357692129
2534,10,13,is_medical,-45.565146205549524,-59.771850135992366,-36.79028350629869
2482,11,13,is_medical,-51.39147899348052,-61.90431613296036,-39.96616574087773
2416,12,13,is_medical,-57.02457196552146,-66.67711606854226,-48.838419104982364
2324,13,13,is_medical,-58.97774999322954,-69.10366445307471,-51.91755659512211
2191,14,13,is_medical,-61.178313213496665,-68.55760287967314,-54.414837975520186
2068,15,13,is_medical,-64.10047022222702,-71.11634924476903,-58.82881077822552
1928,16,13,is_medical,-65.98626814994745,-73.6633169718695,-58.19963915229971
1800,17,13,is_medical,-63.94479885698877,-70.22551237370723,-58.140043443720174
1667,18,13,is_medical,-61.62013217144025,-67.48806763335799,-54.37202580782633
1544,19,13,is_medical,-58.70268199891251,-64.4299968094794,-53.305881281699556
1417,20,13,is_medical,-57.44699180213155,-64.43134883123929,-52.01166426922978
1294,21,13,is_medical,-58.625969858320474,-65.83869033481355,-54.47330077275004
1175,22,13,is_medical,-58.076306426299,-63.98742892286094,-52.54371842747577
1056,23,13,is_medical,-56.961284066875464,-61.92807684070189,-49.39884455817406
957,24,13,is_medical,-58.80500357004843,-64.56839073819214,-53.26822936540688
881,25,13,is_medical,-57.36154214676651,-65.45581046009636,-51.96257466836536
806,26,13,is_medical,-55.751001327870966,-61.491485812574894,-49.80974800823961
724,27,13,is_medical,-55.50788234018742,-64.5112435618548,-48.50774159161051
658,28,13,is_medical,-54.463914803516985,-62.40174903756281,-48.12930460775962
589,29,13,is_medical,-55.241148642437395,-61.260899344257325,-47.854021972011424
512,30,13,is_medical,-50.63586540187163,-59.6563017910824,-43.01711319375062
453,31,13,is_medical,-54.0771917024428,-63.785264786002614,-44.45565489416671
408,32,13,is_medical,-53.27577252909225,-61.12796919213483,-43.35697297671615
359,33,13,is_medical,-53.685554150592054,-63.90357947724678,-45.668235748456254
310,34,13,is_medical,-54.904442739577604,-66.45530638742724,-45.51342372524263
273,35,13,is_medical,-49.59435564003678,-61.110500063697344,-41.630249706917
242,36,13,is_medical,-50.030618002585896,-61.94691087410399,-38.63370731178813
214,37,13,is_medical,-46.645558388454674,-61.21451842215393,-35.472848073219325
186,38,13,is_medical,-54.1692704575911,-69.89088727631386,-44.32761679344313
161,39,13,is_medical,-49.552375978971355,-67.45026843611521,-35.36064129532244
139,40,13,is_medical,-54.46240925962803,-69.34663862336981,-38.23215603915634
2646,5,14,is_medical,-71.45752368733616,-89.65994267663876,-58.3862117584392
2615,6,14,is_medical,-51.07084265287742,-68.64129540191158,-35.76822124286193
2602,7,14,is_medical,-50.24879915516999,-66.8339082680196,-36.61589772592251
2580,8,14,is_medical,-44.73386271356483,-59.45112191490648,-31.786583572097157
2540,9,14,is_medical,-42.39987616880086,-54.39980190697494,-31.961226471720977
2495,10,14,is_medical,-43.13953131460113,-55.45464967023614,-35.132497778080506
2450,11,14,is_medical,-46.99718544808877,-58.384841947080275,-38.39959906383439
2381,12,14,is_medical,-54.697721895783104,-63.13658116808301,-44.20397587974122
2295,13,14,is_medical,-61.360383442032116,-69.87917034589492,-51.03348846960213
2164,14,14,is_medical,-60.788147883001045,-69.07031753294928,-52.36030351719921
2032,15,14,is_medical,-61.911807993145146,-68.55622473260502,-54.56463009269066
1885,16,14,is_medical,-62.71657597555344,-69.19515612651682,-56.08720707783357
1757,17,14,is_medical,-61.982995078026704,-68.8496677405117,-57.07258520183581
1644,18,14,is_medical,-58.84198799141427,-65.16581571788376,-54.01007763130664
1515,19,14,is_medical,-57.05029362739444,-64.09228886159124,-51.03313924002046
1408,20,14,is_medical,-57.729902039058544,-63.609826145982936,-51.45627570774249
1276,21,14,is_medical,-58.921962432377484,-65.23387687011123,-53.41617837513414
1154,22,14,is_medical,-55.988098834165754,-61.89917158892814,-50.55688365650988
1054,23,14,is_medical,-55.07356717420163,-61.09014382934336,-50.51553554435196
961,24,14,is_medical,-55.51948779301915,-61.945499948502174,-48.7877301891923
870,25,14,is_medical,-54.69119131414922,-61.1483643300123,-48.631132464536535
783,26,14,is_medical,-52.54509182141243,-58.60716903202575,-46.37995925714003
705,27,14,is_medical,-53.04616298432566,-59.33290134063154,-46.32667558406334
644,28,14,is_medical,-50.45387069556972,-58.67391228290356,-44.03162911464639
571,29,14,is_medical,-49.97445325401179,-56.590017053779235,-40.75627491420735
504,30,14,is_medical,-47.809135907133594,-57.76203357123359,-41.28621492108272
438,31,14,is_medical,-49.62943534850493,-57.468292313318074,-41.57895072176939
395,32,14,is_medical,-46.8153951742695,-55.821727711849235,-37.5581687460903
351,33,14,is_medical,-48.938467514793075,-60.846481760028496,-40.66720345852144
307,34,14,is_medical,-49.91855100993507,-59.9017044885739,-38.50465968410737
282,35,14,is_medical,-47.137531272574336,-60.075061316881886,-34.98109682765789
241,36,14,is_medical,-43.0476854616787,-56.72984378741384,-30.470032762139027
212,37,14,is_medical,-36.98811253917398,-54.999556435632684,-22.009926633099496
186,38,14,is_medical,-41.92014514158123,-61.591368466571225,-27.313333099539648
160,39,14,is_medical,-38.68851645943562,-54.24041060009529,-25.369724371697913
139,40,14,is_medical,-41.481587157600956,-64.15528942544213,-28.103276427724182
2615,5,15,is_medical,-68.41705540065328,-83.99627552517279,-49.48302241784006
2595,6,15,is_medical,-63.282797300412255,-75.05592006247329,-49.25728470717897
2568,7,15,is_medical,-50.592331485886064,-63.78346711633219,-39.71066954466741
2549,8,15,is_medical,-49.79855811122499,-62.94254412479461,-35.30524713075155
2510,9,15,is_medical,-40.7456548162796,-48.36595376608415,-29.190722144945255
2463,10,15,is_medical,-39.82461701532091,-51.36196600886444,-29.58238419869599
2405,11,15,is_medical,-48.61394563299294,-58.40661152134837,-37.00436030792221
2336,12,15,is_medical,-55.651749633362186,-64.40671463527889,-46.94905614662537
2242,13,15,is_medical,-58.87405359640715,-68.33116459230621,-49.795568643935724
2122,14,15,is_medical,-64.31926333096513,-71.07392535404952,-57.34719765498713
2006,15,15,is_medical,-63.79744264535091,-71.5966916515523,-58.05346330323604
1870,16,15,is_medical,-64.07163939842891,-70.96913120793621,-58.933861119562664
1733,17,15,is_medical,-60.60081063212573,-67.5189349014737,-54.728527163485495
1625,18,15,is_medical,-60.00272011443025,-65.12556371660423,-53.218352805052064
1503,19,15,is_medical,-57.917239723153614,-63.98575659152215,-52.956997986704636
1378,20,15,is_medical,-56.1973841783084,-63.024161712399376,-50.79835649628731
1261,21,15,is_medical,-56.658712203644484,-64.55786145977277,-51.64629811856045
1145,22,15,is_medical,-55.05394151658814,-60.163736276420224,-49.883977749307036
1027,23,15,is_medical,-54.73475923972353,-61.01450420470542,-48.41794617629037
936,24,15,is_medical,-53.751902646653406,-59.07241599284106,-46.799369979692216
852,25,15,is_medical,-52.96823032980288,-60.791019172274076,-47.190373946662135
778,26,15,is_medical,-51.59084756348443,-57.767473167551145,-44.174452767389255
698,27,15,is_medical,-52.2359807399157,-58.643062912003415,-45.43323459077433
628,28,15,is_medical,-49.48225481460153,-56.97769035349867,-42.647274024365174
563,29,15,is_medical,-48.795220008941726,-57.32479909021339,-42.43613030521388
497,30,15,is_medical,-46.040929325043095,-54.402772461821286,-36.69364598932779
436,31,15,is_medical,-47.38238207784897,-57.1774685787903,-39.489337429533805
386,32,15,is_medical,-48.087064648087136,-58.61243718140088,-37.97288518110844
347,33,15,is_medical,-50.49696545029684,-59.57166759439076,-41.603509120628814
304,34,15,is_medical,-47.88725968452087,-60.895246950642985,-37.71510405980274
272,35,15,is_medical,-43.00591958841895,-57.40830214813957,-29.845340275655445
236,36,15,is_medical,-36.493189143117974,-51.14778327762673,-23.08569251557273
210,37,15,is_medical,-40.34931024625436,-56.42976070429896,-23.379741767074904
174,38,15,is_medical,-43.01737360864337,-58.11174892465306,-26.453963660133184
154,39,15,is_medical,-42.54200176709398,-60.751676193424714,-29.81861281686122
136,40,15,is_medical,-45.84230609315918,-65.18616089254726,-30.29383383454484
2584,5,16,is_medical,-70.33330808320898,-81.76660676070995,-57.16819208610306
2553,6,16,is_medical,-59.998351244879416,-71.61027328966364,-47.45365959960836
2531,7,16,is_medical,-53.977866711098585,-66.42641040709682,-40.98142805496113
2495,8,16,is_medical,-43.24068179494833,-54.64831576993214,-31.787489690458955
2461,9,16,is_medical,-42.07232786557719,-52.69103467403582,-32.649435781992196
2432,10,16,is_medical,-38.91641703856192,-50.48933592773449,-31.062709251389748
2365,11,16,is_medical,-46.695431436447876,-54.926927175244316,-38.96991360886037
2299,12,16,is_medical,-50.902240738795314,-60.796404804178195,-45.11325362975339
2217,13,16,is_medical,-54.57303147878761,-67.24793874373262,-47.12628687686464
2106,14,16,is_medical,-57.13680340983785,-66.06724333613795,-50.88963171462683
1979,15,16,is_medical,-58.682883932912205,-65.55692647540604,-51.597109060390494
1846,16,16,is_medical,-60.440498480834776,-66.38512170459111,-55.62781367377809
1726,17,16,is_medical,-58.82357806324612,-64.91005134310277,-53.26218410778338
1611,18,16,is_medical,-57.1959218160753,-62.35551440685413,-51.08667265724705
1455,19,16,is_medical,-58.4033557923849,-63.869252400370385,-53.46990914831315
1339,20,16,is_medical,-55.389288512486786,-62.854595259145185,-49.87449224489063
1235,21,16,is_medical,-53.391079666977674,-58.93118140041861,-48.36340550815109
1126,22,16,is_medical,-53.190962055636675,-59.380955369983894,-47.33609136118548
1005,23,16,is_medical,-54.46798754600749,-60.60283030935466,-49.876680986627036
920,24,16,is_medical,-53.80822303452777,-60.0324711986988,-49.4073942006799
834,25,16,is_medical,-52.54195718177178,-59.502572518817715,-47.229424410738346
760,26,16,is_medical,-49.99639437707961,-56.245682199229236,-44.49585992772356
685,27,16,is_medical,-49.89686752323885,-56.344844694499045,-42.453810622303365
621,28,16,is_medical,-46.98310025806853,-56.16356577264864,-37.961226493171154
556,29,16,is_medical,-44.430608112356595,-53.67259600316322,-37.10787407549387
502,30,16,is_medical,-44.91182068849335,-52.93360254961348,-37.49858771730166
